bm_symbol,bm_date,bm_purpose,bm_desc,sm_indusrty,bm_timestamp,sm_name,sm_isin,diff,sysTime,attFileSize,attachment,intimationType,ixbrl,ixbrlFileSize,meetingType,oriiginalMeetingDate,proposedMeetingDate,symbol,company_name,bm_source
ALLCARGO,05-Feb-2026,Board Meeting Intimation,ALLCARGO LOGISTICS LIMITED has informed the Exchange about Board Meeting to be held on 05-Feb-2026 to inter-alia consider and approve the Unaudited Financial results of the Company for the Quarterly ended December 2025 .,Travel And Transport,05-Jan-2026 12:45:37,Allcargo Logistics Limited,INE418H01029,00:00:03,05-Jan-2026 12:45:40,6.52 KB,https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_74826_1594867_05012026124535_WEB.xml,,https://nsearchives.nseindia.com/corporate/ixbrl/PRIOR_INTIMATION_74826_05012026124535_iXBRL_WEB.html,2.94 KB,,,,,,
ALLCARGO,12-Aug-2025,Board Meeting Intimation,ALLCARGO LOGISTICS LIMITED has informed the Exchange about Board Meeting to be held on 12-Aug-2025 to inter-alia consider and approve the Unaudited Financial results of the Company for the Quarterly ended June 2025 .,Travel And Transport,06-Aug-2025 17:15:27,Allcargo Logistics Limited,INE418H01029,00:00:03,06-Aug-2025 17:15:30,6.52 KB,https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_62918_1504113_06082025051524_WEB.xml,,https://nsearchives.nseindia.com/corporate/ixbrl/PRIOR_INTIMATION_62918_06082025171519_iXBRL_WEB.html,2.93 KB,,,,,,
ALLCARGO,14-Nov-2025,Board Meeting Intimation,ALLCARGO LOGISTICS LIMITED has informed the Exchange about Board Meeting to be held on 14-Nov-2025 to inter-alia consider and approve the Unaudited Financial results of the Company for the Quarterly ended September 2025 .,Travel And Transport,07-Nov-2025 11:25:10,Allcargo Logistics Limited,INE418H01029,00:00:03,07-Nov-2025 11:25:13,6.52 KB,https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_71432_1567597_07112025112508_WEB.xml,,https://nsearchives.nseindia.com/corporate/ixbrl/PRIOR_INTIMATION_71432_07112025112508_iXBRL_WEB.html,2.94 KB,,,,,,
ALLCARGO,13-Feb-2025,Board Meeting Intimation,Allcargo Logistics Limited has informed the Exchange about Board Meeting to be held on 13-Feb-2025 to inter-alia consider and approve the Unaudited Financial results of the Company for the Quarterly ended December 2024 .,Travel And Transport,06-Feb-2025 17:58:27,Allcargo Logistics Limited,INE418H01029,00:00:03,06-Feb-2025 17:58:30,,https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_46779_1373338_06022025055824_WEB.xml,,https://nsearchives.nseindia.com/corporate/ixbrl/PRIOR_INTIMATION_46779_06022025175824_iXBRL_WEB.html,,,,,,,
ALLCARGO,12-Nov-2024,Board Meeting Intimation,ALLCARGO LOGISTICS LIMITED has informed the Exchange about Board Meeting to be held on 12-Nov-2024 to inter-alia consider and approve the Unaudited Financial results of the Company for the Half Yearly ended September 2024 .,Travel And Transport,07-Nov-2024 11:22:21,Allcargo Logistics Limited,INE418H01029,00:00:02,07-Nov-2024 11:22:23,,https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_40122_1299388_07112024112218_WEB.xml,,,,,,,,,
ALLCARGO,18-Oct-2024,ALLCARGO LOGISTICS LIMITED has informed the Exchange about Board Meeting to be held on 18-Oct-2024 to consider Dividend.,Board Meeting Intimation,Travel And Transport,15-Oct-2024 19:40:30,Allcargo Logistics Limited,INE418H01029,00:00:02,15-Oct-2024 19:40:32,,https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_37557_1271258_15102024074026_WEB.xml,,,,,,,,,
ALLCARGO,13-Aug-2024,ALLCARGO LOGISTICS LIMITED has informed the Exchange about Board Meeting to be held on 13-Aug-2024 to inter-alia consider and approve the Unaudited Financial results of the Company for the Quarterly ended June 2024 .,Board Meeting Intimation,Travel And Transport,07-Aug-2024 12:54:01,Allcargo Logistics Limited,INE418H01029,00:00:03,07-Aug-2024 12:54:04,,https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_32575_1215020_07082024125357_WEB.xml,,,,,,,,,
ALLCARGO,06-Feb-2026,Outcome of Board Meeting,"Allcargo Logistics Limited has submitted to the Exchange, the financial results for the period ended December 31, 2025.",,,Allcargo Logistics Limited,INE418H01029,,,,,,,,,,,ALLCARGO,,announcements
ALLCARGO,12-Feb-2024,Outcome of Board Meeting,"Allcargo Logistics Limited has informed the Exchange regarding Outcome of Board Meeting held on February 12, 2024.",,,Allcargo Logistics Limited,INE418H01029,,,,,,,,,,,ALLCARGO,,announcements
ALLCARGO,01-Oct-2024,Outcome of Board Meeting,"Allcargo Logistics Limited has informed the Exchange regarding Outcome of Board Meeting held on October 01, 2024 relating to sale of 9,12,00,000 Equity Shares (7.60%) of Haryana Orbital Rail Corporation Limited held by Allcargo Logistics Limited to Allcargo Terminals Limited, Promoter Group Company",,,Allcargo Logistics Limited,INE418H01029,,,,,,,,,,,ALLCARGO,,announcements
ALLCARGO,10-Nov-2023,Outcome of Board Meeting,"Allcargo Logistics Limited has informed the Exchange regarding  Board meeting held on November 10, 2023.",,,Allcargo Logistics Limited,INE418H01029,,,,,,,,,,,ALLCARGO,,announcements
ALLCARGO,10-Aug-2023,Outcome of Board Meeting,"Allcargo Logistics Limited has informed the Exchange regarding Outcome of Board Meeting held on August 10, 2023 inter alia considered and approved the Unaudited Standalone and Consolidated Financial Results for quarter ended June 30, 2023 along with Limited Review Reports of the Statutory Auditors.",,,Allcargo Logistics Limited,INE418H01029,,,,,,,,,,,ALLCARGO,,announcements
ALLCARGO,11-Feb-2022,Outcome of Board Meeting,"Allcargo Logistics Limited has informed the Exchange regarding  Board meeting held on February 11, 2022.",,,Allcargo Logistics Limited,INE418H01029,,,,,,,,,,,ALLCARGO,,announcements
ALLCARGO,10-Nov-2022,Outcome of Board Meeting,"Allcargo Logistics Limited  has informed the Exchange about the Board Meeting held on 09-Nov-2022 to consider unaudited Standalone and Consolidated financial results (with limited review) for quarter and half year ended September 30, 2022 and such other business matters as specified in the attachment.",,,Allcargo Logistics Limited,INE418H01029,,,,,,,,,,,ALLCARGO,,announcements
ALLCARGO,10-Aug-2022,Outcome of Board Meeting,"Allcargo Logistics Limited  has informed the Exchange about Board Meeting held on 10-Aug-2022 to consider unaudited financial results for the quarter ended June 30, 2022",,,Allcargo Logistics Limited,INE418H01029,,,,,,,,,,,ALLCARGO,,announcements
ALLCARGO,02-Aug-2022,Outcome of Board Meeting,Allcargo Logistics Limited  has informed the Exchange about Board Meeting held on 02-Aug-2022 to consider Other business matters,,,Allcargo Logistics Limited,INE418H01029,,,,,,,,,,,ALLCARGO,,announcements
ALLCARGO,11-Feb-2021,Outcome of Board Meeting,"Allcargo Logistics Limited has informed the Exchange regarding  Board meeting held on February 11, 2021.",,,Allcargo Logistics Limited,INE418H01029,,,,,,,,,,,ALLCARGO,,announcements
ALLCARGO,06-Aug-2021,Outcome of Board Meeting,"Allcargo Logistics Limited has informed the Exchange regarding  Board meeting held on August 06, 2021.",,,Allcargo Logistics Limited,INE418H01029,,,,,,,,,,,ALLCARGO,,announcements
ALLCARGO,01-Nov-2021,Outcome of Board Meeting,"Allcargo Logistics Limited has informed the Exchange regarding  Board meeting held on November 01, 2021.",,,Allcargo Logistics Limited,INE418H01029,,,,,,,,,,,ALLCARGO,,announcements
ALLCARGO,06-Nov-2020,Outcome of Board Meeting,"Allcargo Logistics Limited has informed the Exchange regarding  Board meeting held on November 06, 2020.",,,Allcargo Logistics Limited,INE418H01029,,,,,,,,,,,ALLCARGO,,announcements
ALLCARGO,05-Sep-2020,Outcome of Board Meeting,"Allcargo Logistics Limited has informed the Exchange regarding  Board meeting held on September 05, 2020.",,,Allcargo Logistics Limited,INE418H01029,,,,,,,,,,,ALLCARGO,,announcements
ALLCARGO,01-Jul-2020,Outcome of Board Meeting,"Allcargo Logistics Limited has informed the Exchange regarding  Board meeting held on Jun 30, 2020.",,,Allcargo Logistics Limited,INE418H01029,,,,,,,,,,,ALLCARGO,,announcements
ALLCARGO,08-Nov-2019,Outcome of Board Meeting,"Allcargo Logistics Limited has informed the Exchange regarding  Board meeting held on November 08, 2019.",,,Allcargo Logistics Limited,INE418H01029,,,,,,,,,,,ALLCARGO,,announcements
ALLCARGO,08-Feb-2019,Outcome of Board Meeting,"Allcargo Logistics Limited has informed the Exchange regarding  Board meeting held on February 08, 2019. For further details kindly refer the attachment",,,Allcargo Logistics Limited,INE418H01029,,,,,,,,,,,ALLCARGO,,announcements
ALLCARGO,07-Aug-2019,Outcome of Board Meeting,"Allcargo Logistics Limited has informed the Exchange regarding  Board meeting held on August 07, 2019.",,,Allcargo Logistics Limited,INE418H01029,,,,,,,,,,,ALLCARGO,,announcements
ALLCARGO,05-Dec-2019,Outcome of Board Meeting,"Allcargo Logistics Limited has informed the Exchange regarding  Board meeting held on December 05, 2019.",,,Allcargo Logistics Limited,INE418H01029,,,,,,,,,,,ALLCARGO,,announcements
ALLCARGO,10-Aug-2018,Outcome of Board Meeting,"Allcargo Logistics Limited has informed the Exchange regarding  Board meeting held on August 10, 2018.",,,Allcargo Logistics Limited,INE418H01029,,,,,,,,,,,ALLCARGO,,announcements
ALLCARGO,05-Nov-2018,Outcome of Board Meeting,"Allcargo Logistics Limited has informed the Exchange regarding  Board meeting held on November 05, 2018.",,,Allcargo Logistics Limited,INE418H01029,,,,,,,,,,,ALLCARGO,,announcements
ALLCARGO,10-Aug-2017,Outcome of Board Meeting,"Allcargo Logistics Limited has informed the Exchange regarding Outcome of Board Meeting held on August 10, 2017.With reference to our letter dated July 24, 2017 and in accordance with Regulation 30 of SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015  (the Listing Regulations ), we have to inform you that the Directors have at their Board Meeting held today i.e. August 10, 2017 approved and taken on record:(I) The Unaudited Standalone and Consolidated Financial Results along with Limited Review Report, for the first quarter ended June 30, 2017 pursuant to Regulation 33 of the Listing Regulations (attached herewith).Enclosed also please find the Press Release on the said Financial Results issued by the Company.Further, pursuant to Regulation 30(6) read with Part A of Schedule III of the Listing Regulations, we have to inform you that the Investors  Conference Call post announcement of Q1 Results for the financial year 2017-18 is scheduled  as under:Day, Date and Time Name of the Moderator  Type of EventFriday, August 11, 2017 at  14:30 hours (IST) Maybank Kim Eng SecuritiesContact: Mr Jigar Shah   Head of Reasearch Tel. No: +91 22 6623 2632e-mail:jigar@maybank-ke-co.in Allcargo Logistics Limited Conference Call to discuss Q1 FY2017-18 Earnings The aforesaid information and Financial Results are being made available on the Company s website at www.allcargologistics.com.&#8195;(II)   The Board has considered and approved the following:Disposing off 49% stake held by the Company in Allcargo Logistics LLC, Dubai to Ecuhold NV (Dubai).In this regard, we are attaching herewith the disclosures as required under Regulation 30 of the Listing Regulations, read with SEBI circular No.CIR/CFD/CMD/4/2015 dated September 09, 2015.The meeting commenced at 11.00 a.m. and concluded at 1.25 p.m.Disclosures pursuant to Part A of Schedule III of Regulation 30 of the Listing RegulationsDisposing of 49% stake held by the Company in Allcargo Logistics LLC,Dubai to Ecuhold N.V. (Dubai)a The amount and percentage of the turnover or revenue or income and net worth contributed by such unit or division of the listed entity during the last financial year;  Financial Year Turnover Total Net worthMarch 31, 2017 66 (380)(Rs. in lakhs)b Date on which the agreement for sale has been entered into; The Company would enter into an agreement on or before September 30, 2017c The expected date of completion of sale/disposal; On or before September 30, 2017d Consideration received from such sale/disposal; Not exceeding Rs.30,00,000/-e Brief details of buyers and whether any of the buyers belong to the promoter/promoter group/ group companies. If yes, details thereof; Ecuhold N.V (Dubai)f Whether the transaction would fall within related party transactions? If yes, whether the same is done at  arm s length .  Yes and the same is being done at arm s length basis",,,Allcargo Logistics Limited,INE418H01029,,,,,,,,,,,ALLCARGO,,announcements
ALLCARGO,10-Aug-2016,Outcome of Board Meeting,"Allcargo Logistics Limited has informed the Exchange regarding the Outcome of Board Meeting of the Company held on August 10, 2016.",,,Allcargo Logistics Limited,INE418H01029,,,,,,,,,,,ALLCARGO,,announcements
ALLCARGO,07-Nov-2016,Outcome of Board Meeting,"Allcargo Logistics Limited has informed the Exchange regarding the Outcome of Board Meeting of the Company held on November 07, 2016.",,,Allcargo Logistics Limited,INE418H01029,,,,,,,,,,,ALLCARGO,,announcements
ALLCARGO,06-Nov-2015,Outcome of Board Meeting,"Allcargo Logistics Limited has informed the Exchange regarding Outcome of the Board Meeting to be held on November 5, 2015.",,,Allcargo Logistics Limited,INE418H01029,,,,,,,,,,,ALLCARGO,,announcements
ALLCARGO,12-Jun-2014,Outcome of Board Meeting,"Allcargo Logistics Limited has informed the Exchange that the Board of Directors of the Company at its meeting held on June 12, 2014, has approved the convening of the Annual General Meeting of the members of the Company on August 07, 2014.",,,Allcargo Logistics Limited,INE418H01029,,,,,,,,,,,ALLCARGO,,announcements
ALLCARGO,08-Aug-2012,Outcome of Board Meeting,"Allcargo Logistics Limited has informed the Exchange that the Board of Directors of the Company at its Meeting held on August 07, 2012 has approved the merger of MHTC Logistics Pvt. Ltd, the wholly owned subsidiary of the Company, with the Company with effect from April 01, 2012 ('Appointed Date').",,,Allcargo Logistics Limited,INE418H01029,,,,,,,,,,,ALLCARGO,,announcements
ALLCARGO,07-Feb-2012,Outcome of Board Meeting,"Allcargo Logistics Limited has informed the Exchange that a meeting of the Board of Directors of the Company will be held on February 14, 2012, inter-alia, to consider and approve the followings: (1). De-merger of the Non Vessel Operating Common Carrier (NVOCC) Business of the Company in favour of the Resulting Company with effect from January 01, 2011; and (2). De-merger of the Project Division of MHTC Logistics Pvt. Ltd., the wholly owned subsidiary of the Company, in favour of the Company with effect from January 01, 2012. Further the Company has informed that, the Board of Directors of the Company has approved change in the accounting year of the Company from the existing January 01 to December 31 to April 01 (in one year) to March 31 (in subsequent year), and the present accounting year of the Company shall comprise of 15 months (5 quarters) i.e. from January 01, 2011 to March 31, 2012.",,,Allcargo Logistics Limited,INE418H01029,,,,,,,,,,,ALLCARGO,,announcements
ALLCARGO,08-Apr-2010,Outcome of Board Meeting,"Allcargo Global Logistics Limited has informed the Exchange that the Board of Directors of the Company at its meeting held on April 07, 2010 has approved the following: (1) Re-appointment of Mr. Shashi Kiran Shetty as Chairman & Managing Director of the Company for a period of 5 years commencing from April 01, 2010 subject to obtaining necessary Members approval at the ensuing Annual General Meeting. (2) Convening of Annual General Meeting of the Members of the Company on May 20, 2010. (3) Pursuant to the authority granted by the Members of the Company vide special resolution passed at the Extraordinary General Meeting held on November 30, 2009, the Board of Directors has decided to raise fund by issue of further securities to Qualified Institutional Buyers in accordance with the provisions of Chapter VIII of the Securities and Exchange Board of India (Issue of Capital and Disclosure Requirements) Regulations, 2009. The Boards also constituted a Committee of Directors viz. ""QIP Committee"" for taking necessary steps and actions relating to issue of further securities as aforesaid.",,,Allcargo Logistics Limited,INE418H01029,,,,,,,,,,,ALLCARGO,,announcements
ALLCARGO,21-Dec-2023,Outcome of Board Meeting,"Allcargo Logistics Limited has informed the Exchange regarding Outcome of Board Meeting held on December 21, 2023.",,,Allcargo Logistics Limited,INE418H01029,,,,,,,,,,,ALLCARGO,,announcements
ALLCARGO,14-Feb-2023,Outcome of Board Meeting,"Allcargo Logistics Limited has informed the Exchange regarding  Board meeting held on February 13, 2023 for considering the following:(i) Un-audited Standalone and Consolidated Financial Results for the quarter and nine months ended December 31, 2022,(ii) Re-appointment of Mr Martin M��ller (DIN: 09117683) as a Non-Executive Independent Director with effect from March 31, 2023, for second term of 3 years, based on the recommendation of the Governance and Nomination & Remuneration Committee, subject to the approval of shareholders.",,,Allcargo Logistics Limited,INE418H01029,,,,,,,,,,,ALLCARGO,,announcements
ALLCARGO,16-Mar-2022,Outcome of Board Meeting,Allcargo Logistics Limited  has informed the Exchange about Board Meeting held on 16-Mar-2022 to consider declaration of an Interim Dividend of Rs. 3/- (Rupees Three Only) (i.e. 150%) per equity share of Rs.2/- (Rupees Two Only) each,,,Allcargo Logistics Limited,INE418H01029,,,,,,,,,,,ALLCARGO,,announcements
ALLCARGO,23-Dec-2021,Outcome of Board Meeting,"Allcargo Logistics Limited has informed the Exchange regarding  Board meeting held on December 23, 2021.",,,Allcargo Logistics Limited,INE418H01029,,,,,,,,,,,ALLCARGO,,announcements
ALLCARGO,13-Aug-2021,Outcome of Board Meeting,"Allcargo Logistics Limited has informed the Exchange regarding  Board meeting held on August 13, 2021.",,,Allcargo Logistics Limited,INE418H01029,,,,,,,,,,,ALLCARGO,,announcements
ALLCARGO,23-Jun-2021,Outcome of Board Meeting,"Allcargo Logistics Limited has informed the Exchange regarding  Board meeting held on Jun 23, 2021.",,,Allcargo Logistics Limited,INE418H01029,,,,,,,,,,,ALLCARGO,,announcements
ALLCARGO,15-Sep-2020,Outcome of Board Meeting,"Allcargo Logistics Limited has informed the Exchange regarding  Board meeting held on September 15, 2020.",,,Allcargo Logistics Limited,INE418H01029,,,,,,,,,,,ALLCARGO,,announcements
ALLCARGO,27-Aug-2020,Outcome of Board Meeting,"Outcome of the Meeting of the Board of Directors of Allcargo Logistics Limited ( Company ) held on Thursday, August 27, 2020, in accordance with Regulation 30 of the SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015, as amended.",,,Allcargo Logistics Limited,INE418H01029,,,,,,,,,,,ALLCARGO,,announcements
ALLCARGO,13-Feb-2020,Outcome of Board Meeting,"Allcargo Logistics Limited has informed the Exchange regarding  Board meeting held on February 13, 2020.",,,Allcargo Logistics Limited,INE418H01029,,,,,,,,,,,ALLCARGO,,announcements
ALLCARGO,13-Jan-2020,Outcome of Board Meeting,"Allcargo Logistics Limited has informed the Exchange regarding  Board meeting held on January 13, 2020. For further details, refer the attachment.",,,Allcargo Logistics Limited,INE418H01029,,,,,,,,,,,ALLCARGO,,announcements
ALLCARGO,29-Mar-2019,Outcome of Board Meeting,"Allcargo Logistics Limited has informed the Exchange regarding  Board meeting held on March 29, 2019.",,,Allcargo Logistics Limited,INE418H01029,,,,,,,,,,,ALLCARGO,,announcements
ALLCARGO,19-Dec-2018,Outcome of Board Meeting,"Allcargo Logistics Limited has informed the Exchange regarding  Board meeting held on December 19, 2018.",,,Allcargo Logistics Limited,INE418H01029,,,,,,,,,,,ALLCARGO,,announcements
ALLCARGO,16-Oct-2018,Outcome of Board Meeting,"Allcargo Logistics Limited has informed the Exchange regarding  Board meeting held on October 16, 2018.",,,Allcargo Logistics Limited,INE418H01029,,,,,,,,,,,ALLCARGO,,announcements
ALLCARGO,14-Feb-2018,Outcome of Board Meeting,"Allcargo Logistics Limited has informed the Exchange regarding Outcome of Board Meeting held on February 13, 2018.",,,Allcargo Logistics Limited,INE418H01029,,,,,,,,,,,ALLCARGO,,announcements
ALLCARGO,30-Mar-2017,Outcome of Board Meeting,"Allcargo Logistics Limited has informed the Exchange that regarding the Outcome of Board Meeting of the Company held on March 29, 2017.",,,Allcargo Logistics Limited,INE418H01029,,,,,,,,,,,ALLCARGO,,announcements
ALLCARGO,13-Feb-2017,Outcome of Board Meeting,"Allcargo Logistics Limited has informed the Exchange regarding Outcome of Board Meeting of the Company held on February 13, 2017.",,,Allcargo Logistics Limited,INE418H01029,,,,,,,,,,,ALLCARGO,,announcements
ALLCARGO,30-Jun-2016,Outcome of Board Meeting,"Allcargo Logistics Limited has informed the Exchange regarding the Outcome of Board Meeting of the Company held on June 30, 2016.",,,Allcargo Logistics Limited,INE418H01029,,,,,,,,,,,ALLCARGO,,announcements
ALLCARGO,15-Mar-2016,Outcome of Board Meeting,"Allcargo Logistics Limited has informed the Exchange that the Board of Directors of the Company at its meeting on March 14, 2016 has considered and approved, in-principle, setting up of Inland Container Depot and Logistic Park comprising of rail linked private freight terminal in the District Jhajjar, Haryana, subject to receipt of necessary statutory, regulatory and Shareholders approvals.",,,Allcargo Logistics Limited,INE418H01029,,,,,,,,,,,ALLCARGO,,announcements
ALLCARGO,15-Feb-2016,Outcome of Board Meeting,"Allcargo Logistics Limited has informed the Exchange regarding outcome of Board Meeting of the Company held on February 13, 2016.",,,Allcargo Logistics Limited,INE418H01029,,,,,,,,,,,ALLCARGO,,announcements
ALLCARGO,15-Jun-2015,Outcome of Board Meeting,"Allcargo Logistics Limited has informed the Exchange that the Board of Directors of the Company at its meeting held on June 15, 2015 has: 1. Accepted the recommendation of the Audit Committee for appointment of M/s S R Batliboi & Associates LLP , Chartered Accountant, as joint Statutory Auditors of the Company along with M/s. Appan & Lokhandwala Associates, Chartered Accountant, Mumbai, in place of M/s B S R & Co.LLP, Chartered Accountants, the retiring joint Statutory Auditor, who have expressed their unwillingness for re-appointment as joint statutory auditors of the Company at the ensuing Annual General Meeting. The proposed change in joint auditors will bring the statutory audit function of the Company and its overseas subsidiaries under a common umbrella of connected audit firm and will be in accordance with the regulatory changes in India.   2. Convened Annual General Meeting of the Members of the Company on August 10, 2015.",,,Allcargo Logistics Limited,INE418H01029,,,,,,,,,,,ALLCARGO,,announcements
ALLCARGO,15-Apr-2013,Outcome of Board Meeting,"Allcargo Logistics Limited has informed the Exchange that the Board of Directors of the Company at its meeting held on April 14, 2013 has appointed Prof J Ramachandran as an additional director, Independent Non Executive, of the Company u/s 260 of the Companies Act, 1956.",,,Allcargo Logistics Limited,INE418H01029,,,,,,,,,,,ALLCARGO,,announcements
ALLCARGO,15-Feb-2012,Outcome of Board Meeting,"Allcargo Logistics Limited has informed the Exchange that the Board of Directors of the Company at its meeting held on February 14, 2012, inter alia, has approved the following: (1) Approved the De-Merger of the Project Division of MHTC Logistics Pvt. Ltd the wholly owned subsidiary of the Company, in favour of the Company with effect from April 01 2012 (""Appointed Date""); (2) Discussed the De-Merger of the Non Vessel Operating Common Carrier (NVOCC) Business of the Company and constituted a Committee of Directors to advise the Board of Directors on determination of the valuation of the NVOCC Business, suggest Share Entitlement Ratio, formulation of the Scheme of Arrangement and matters incidental or related thereto; (3) Approved Notice of Postal Ballot to seek approval of the Members Company for appointment of persons holding place of profit u/s 314 Companies Act, 1956.",,,Allcargo Logistics Limited,INE418H01029,,,,,,,,,,,ALLCARGO,,announcements
ALLCARGO,27-Jan-2010,Outcome of Board Meeting,"Allcargo Global Logistics Limited has informed the Exchange that the Board of Directors of the Company at its meeting held on January 25, 2010 has approved the Amalgamation of Sealand Terminals Pvt. Ltd., the wholly owned subsidiary of the Company, with the Company with effect from April 01, 2009, subject to obtaining necessary approval of Stakeholders and Hon'ble Bombay High Court.",,,Allcargo Logistics Limited,INE418H01029,,,,,,,,,,,ALLCARGO,,announcements
