bm_date,bm_purpose,bm_desc,attachment
10-Jul-2024 18:21:12,Financial Result Updates,"Tata Elxsi Limited has submitted to the Exchange, the financial results for the period ended June 30, 2024.",https://nsearchives.nseindia.com/corporate/Signed_Result_TEL_v1_10072024182112.pdf
23-Apr-2024 17:49:38,Financial Result Updates,"Tata Elxsi Limited has submitted to the Exchange, the financial results for the period ended March 31, 2024.",https://nsearchives.nseindia.com/corporate/Financial_Results_23042024_v1_23042024174938.pdf
23-Jan-2024 16:05:35,Financial Result Updates,"Tata Elxsi Limited has submitted to the Exchange, the financial results for the period ended December 31, 2023.",https://nsearchives.nseindia.com/corporate/TataElxsi_Q3_Financial_Results_23012024160535.pdf
17-Oct-2023 15:55:54,Financial Result Updates,"Tata Elxsi Limited has submitted to the Exchange, the financial results for the period ended September 30, 2023.",https://nsearchives.nseindia.com/corporate/Q2_Results_17102023_17102023155554.pdf
17-Jul-2023 16:01:17,Financial Result Updates,"Tata Elxsi Limited has submitted to the Exchange, the financial results for the period ended June 30, 2023.",https://nsearchives.nseindia.com/corporate/FY24_Q1_Results_SE_17072023160117.pdf
18-May-2023 17:27:54,Financial Result Updates,"Tata Elxsi Limited has submitted to the Exchange, the financial results for the period ended March 31, 2023.",https://nsearchives.nseindia.com/corporate/Q4_Results_18052023_18052023172754.pdf
27-Jan-2023 11:28:21,Financial Result Updates,"Tata Elxsi Limited has submitted to the Exchange, the financial results for the period ended December 31, 2022.",https://nsearchives.nseindia.com/corporate/Results_Q3_Fy23_27012023112821.pdf
25-Jan-2023 17:29:22,Outcome of Board Meeting,Tata Elxsi Limited has informed the Exchange regarding  the adoption of Share-Based Long Term Incentive Plan,https://nsearchives.nseindia.com/corporate/TATAELXSI_25012023172922_BM_Outcome_PSOP2023.pdf
25-Jan-2023 16:53:11,Outcome of Board Meeting,"Tata Elxsi Limited has informed the Exchange regarding  outcome of the Board Meeting for Audited Financial Results for the quarter and period ended December 31, 2022",https://nsearchives.nseindia.com/corporate/TATAELXSI_25012023165311_Q3_Results_SE_25012023.pdf
17-Oct-2022 10:43:04,Reply to Clarification Sought- Financial Results,We Have re-submitted the Quick results .Please find attached for your reference.,https://nsearchives.nseindia.com/corporate/TATAELXSI_17102022104304_Results_Q2_2022_SE_Intimation.pdf
17-Oct-2022 10:43:03,Reply to Clarification Sought- Financial Results,We Have re-submitted the Quick results .Please find attached for your reference.,https://nsearchives.nseindia.com/corporate/TATAELXSI_17102022104303_Results_Q2_2022_SE_Intimation.pdf
14-Oct-2022 17:12:48,Outcome of Board Meeting,Tata Elxsi Limited  has informed the Exchange about Board Meeting held on 14-Oct-2022 to consider financial statements for the period ended September 2022,https://nsearchives.nseindia.com/corporate/TATAELXSI_14102022171248_Results_Q2_2022_SE_Intimation.pdf
14-Jul-2022 17:35:27,Outcome of Board Meeting,Tata Elxsi Limited  has informed the Exchange about Board Meeting held on 14-Jul-2022 to consider financial statements for the period ended June 2022,https://nsearchives.nseindia.com/corporate/TATAELXSI_14072022173527_TataElxsi_FY23Q1Results.pdf
20-Apr-2022 17:39:14,Financial Result Updates,"Tata Elxsi Limited has submitted to the Exchange, the financial results for the period ended March 31, 2022.",https://nsearchives.nseindia.com/corporate/Results_31032022_20042022173914.pdf
18-Jan-2022 17:39:19,Financial Result Updates,"Tata Elxsi Limited has submitted to the Exchange, the financial results for the period ended December 31, 2021.",https://nsearchives.nseindia.com/corporate/TataElxsi_Q3_Results_18012022173919.pdf
22-Oct-2021 17:41:11,Financial Result Updates,"Tata Elxsi Limited has submitted to the Exchange, the financial results for the period ended September 30, 2021.",https://nsearchives.nseindia.com/corporate/Results_Q2_v1_22102021174111.pdf
15-Jul-2021 18:21:53,Financial Result Updates,"Tata Elxsi Limited has submitted to the Exchange, the financial results for the period ended June 30, 2021.",https://nsearchives.nseindia.com/corporate/Q1_Results_v1_15072021182153.pdf
22-Apr-2021 18:30:13,Financial Result Updates,"Tata Elxsi Limited has submitted to the Exchange, the financial results for the period ended March 31, 2021.",https://nsearchives.nseindia.com/corporate/Results_Q4.pdf
12-Jan-2021 17:51:24,Financial Result Updates,"Tata Elxsi Limited has submitted to the Exchange, the financial results for the period ended December 31, 2020.",https://nsearchives.nseindia.com/corporate/Results_Q3_12012021175124.zip
14-Oct-2020 17:55:58,Financial Result Updates,"Tata Elxsi Limited has submitted to the Exchange, the financial results for the period ended September 30, 2020.",https://nsearchives.nseindia.com/corporate/TEL_Q2Results_SE_14102020175558.zip
21-Jul-2020 12:32:54,Financial Result Updates,"Tata Elxsi Limited has submitted to the Exchange, the financial results for the period ended June 30, 2020.",https://nsearchives.nseindia.com/corporate/AuditedFinancialResults30072020_21072020123254.zip
21-Apr-2020 16:16:37,Financial Result Updates,"Tata Elxsi Limited has submitted to the Exchange, the financial results for the period ended March 31, 2020.",https://nsearchives.nseindia.com/corporate/Results_Q4_TEL_21042020161637.zip
20-Apr-2020 17:56:00,Outcome of Board Meeting,"Tata Elxsi Limited has informed the Exchange regarding  Board meeting held on April 20, 2020.",https://nsearchives.nseindia.com/corporate/TATAELXSI_20042020175651_Results_Q4_TEL.pdf
13-Jan-2020 13:16:06,Financial Result Updates,"Tata Elxsi Limited has submitted to the Exchange, the financial results for the period ended December 31, 2019.",https://nsearchives.nseindia.com/corporate/SE_Results_CoverLetter_13012020131606.zip
21-Oct-2019 17:26:22,Financial Result Updates,"Tata Elxsi Limited has submitted to the Exchange, the financial results for the period ended September 30, 2019.",https://nsearchives.nseindia.com/corporate/Results_Q2_TataElxsi_21102019172622.zip
17-Jul-2019 11:51:01,Financial Result Updates,"Tata Elxsi Limited has submitted to the Exchange, the financial results for the period ended June 30, 2019.",https://nsearchives.nseindia.com/corporate/AuditedFinanceResult30june2019_17072019115101.zip
24-Apr-2019 14:23:50,Financial Result Updates,"Tata Elxsi Limited has submitted to the Exchange, the financial results for the period ended March 31, 2019.",https://nsearchives.nseindia.com/corporate/Results_Q4_TEL_24042019142350.zip
08-Jan-2019 12:55:19,Financial Result Updates,"Tata Elxsi Limited has submitted to the Exchange, the financial results for the period ended December 31, 2018.",https://nsearchives.nseindia.com/corporate/ResultsQ3TataElxsi_08012019125519.zip
08-Oct-2018 14:11:13,Financial Result Updates,"Tata Elxsi Limited has submitted to the Exchange, the financial results for the period ended September 30, 2018.",https://nsearchives.nseindia.com/corporate/Results_Q2_TataElxsiLimited_08102018141113.zip
25-Jul-2018 12:28:18,Financial Result Updates,"Tata Elxsi Limited has submitted to the Exchange, the financial results for the period ended June 30, 2018.",https://nsearchives.nseindia.com/corporate/CoverletterResults_25072018122818.zip
26-Apr-2018 13:42:32,Financial Result Updates,"Tata Elxsi Limited has submitted to the Exchange, the financial results for the period ended March 31, 2018.",https://nsearchives.nseindia.com/corporate/Results_26042018134232.zip
19-Jan-2018 13:49:28,Financial Result Updates,"Tata Elxsi Limited has submitted to the Exchange, the financial results for the period ended December 31, 2017.",https://nsearchives.nseindia.com/corporate/Financial_Results_AuditorsReport_SE_19012018134928.zip
25-Oct-2017 13:44:37,Financial Result Updates,"Tata Elxsi Limited has submitted to the Exchange, the financial results for the period ended September 30, 2017.",https://nsearchives.nseindia.com/corporate/FinancialResults_25102017134437.zip
27-Jul-2017 12:38:35,Financial Result Updates,"Tata Elxsi Limited has submitted to the Exchange, the financial results for the period ended June 30, 2017.",https://nsearchives.nseindia.com/corporate/Results_27072017123835.zip
27-Apr-2017 14:32:55,Financial Result Updates,"Tata Elxsi Limited has submitted to the Exchange, the financial results for the period ended March 31, 2017.",https://nsearchives.nseindia.com/corporate/FinancialResultsTEL_27042017143255.zip
25-Jan-2017 12:29:39,Financial Result Updates,"Tata Elxsi Limited has submitted to the Exchange, the financial results for the period ended December 31, 2016.",https://nsearchives.nseindia.com/corporate/QarterthreeResults_25012017122939.zip
27-Oct-2016 13:35:12,Financial Result Updates,"Tata Elxsi Limited has submitted to the Exchange, the financial results for the period ended September 30, 2016.",https://nsearchives.nseindia.com/corporate/Q2resultstoSE_27102016133512.zip
25-Oct-2016 12:46:00,Updates,"Tata Elxsi Limited has informed the Exchange that Tata Sons Limited has informed the Company that at its Board meeting held on October 24, 2016, Mr. Cyrus P Mistry has been replaced as the Chairman of Tata Sons Limited with immediate effect. Mr. Rata N Tata shall be the interim Chairman of Tata Sons Limited until a new Chairman is appointed in accordance with the procedures prescribed in the Companies Act, 2013 and the Articles of Association of Tata Sons Limited.",https://nsearchives.nseindia.com/corporate/DisclosureunderReg30OfSEBI_25102016124604_148.zip
26-Jul-2016 11:52:39,Financial Result Updates,"Tata Elxsi Limited has submitted to the Exchange the standalone financial results along with the Auditors Report for the period ended June 30, 2016.",https://nsearchives.nseindia.com/corporate/AuditedFinancialResultsForQuarterEnded30June16_26072016115239.zip
28-Apr-2016 14:32:05,Financial Result Updates,"Tata Elxsi Limited has submitted to the Exchange the standalone financial results along with the Auditors Report for the period ended March 31, 2016.",https://nsearchives.nseindia.com/corporate/Auditedresults_28042016143205.zip
20-Jan-2016 13:09:11,Financial Result Updates,Tata Elxsi Limited has submitted to the exchange the standalone financial results along with the Limited Review Report for the period ended 31-Dec-2015.,https://nsearchives.nseindia.com/corporate/TATEXLSI.zip
04-Jan-2016 16:20:00,Outcome of Board Meeting,"Tata Elxsi Limited has informed the Exchange that the board at its meeting held on January 04, 2016 has authorized Mr. Madhukar Dev, Managing Director & CEO, Mr. G. Vaidyanathan, Company Secretary & Compliance Officer and Mr. K. Ramaseshan, Chief Financial Officer being Key Managerial Personnel (KMP) to determine the materiality of an event or information for the purpose of making disclosures to the Stock Exchanges as required under Regulation-30(5) of SEBI (Listing Obligations and Disclosures Requirements) Regulations, 2015.",https://nsearchives.nseindia.com/corporate/Disclosure_under_Reg-30_04012016162011.zip
28-Oct-2015 13:33:15,Financial Result Updates,Tata Elxsi Limited has submitted to the exchange the standalone financial results along with the Auditors Report for the period ended 30-Sep-2015.,https://nsearchives.nseindia.com/corporate/TATAEXLSI.zip
24-Jul-2015 12:08:00,Financial Result Updates,Tata Elxsi Limited has submitted to the exchange the standalone financial results along with the Auditors Report for the period ended 30-Jun-2015.,https://nsearchives.nseindia.com/corporate/Tataexlsi01.zip
28-Apr-2015 18:15:02,Financial Result Updates,Tata Elxsi Limited has submitted to the exchange the standalone & consolidated financial results along with the Auditors Report for the period ended 31-Mar-2015.,https://nsearchives.nseindia.com/corporate/tata01.zip
21-Jan-2015 14:01:00,Appointment of Chief Financial Officer,"Tata Elxsi Limited has informed the Exchange that at the Board meeting held on January 21, 2015, Mr. K. Ramaseshan, VP (Finance & Operations) has been re-designated as the Chief Financial Officer (CFO) of the Company with immediate effect.",https://nsearchives.nseindia.com/corporate/Tata_Apt_01212015140002_.zip
21-Jan-2015 13:51:02,Financial Result Updates,Tata Elxsi Limited has submitted to the exchange the standalone & consolidated financial results along with the Auditors Report for the period ended 31-Dec-2014.,https://nsearchives.nseindia.com/corporate/TATAELXSI_31Dec14_B.zip
29-Oct-2014 13:39:01,Financial Result Updates,Tata Elxsi Limited has submitted to the exchange the standalone & consolidated financial results along with the Auditors Report for the period ended 30-Sep-2014.,https://nsearchives.nseindia.com/corporate/TATAELXSI_30092014_B_AR.zip
18-Jul-2014 11:47:04,Financial Result Updates,Tata Elxsi Limited has submitted to the exchange the standalone & consolidated financial results along with the Auditors Report for the period ended 30-Jun-2014.,https://nsearchives.nseindia.com/corporate/TataElxsi30062014.zip
22-Apr-2014 14:43:01,Financial Result Updates,Tata Elxsi Limited has submitted to the exchange the standalone & consolidated financial results for the period ended 31-Mar-2014.,https://nsearchives.nseindia.com/corporate/TATAELXSI_31mar2014_B.zip
27-Jan-2014 14:31:02,Financial Result Updates,Tata Elxsi Limited has submitted to the exchange the standalone & consolidated financial results for the period ended 31-Dec-2013.,https://nsearchives.nseindia.com/corporate/TATAELXSI_31DEC2013_B.zip
28-Oct-2013 14:35:02,Financial Result Updates,Tata Elxsi Limited has submitted to the exchange the standalone & consolidated financial results for the period ended 30-Sep-2013.,https://nsearchives.nseindia.com/corporate/TATAELXI_30sep2013_B_10282013143501_.zip
23-Jul-2013 12:26:30,Financial Result Updates,"Tata Elxsi Limited has submitted to the Exchange the Standalone and Consolidated Financial Results for the period ended June 30,2013.",https://nsearchives.nseindia.com/corporate/TATAELXSI_30JUN2013_B_Q1.zip
19-Apr-2013 15:49:27,Financial Result Updates,"Tata Elxsi Limited has submitted to the Exchange the Standalone and Consolidated Financial Results for the period ended March 31,2013.",https://nsearchives.nseindia.com/corporate/TATAELXSI_31MAR2013_B_Q4A.zip
21-Jan-2013 13:31:03,Financial Result Updates,"Tata Elxsi Limited has submitted to the Exchange the Standalone and Consolidated Financial Results for the period ended December 31,2012.",https://nsearchives.nseindia.com/corporate/TATAELXSI_31DEC2012_B_Q3.zip
18-Oct-2012 18:01:34,Financial Result Updates,"Tata Elxsi Limited has submitted to the Exchange the Standalone and Consolidated Financial Results for the period ended September 30,2012.",https://nsearchives.nseindia.com/corporate/TATAELXSI_30SEP2012_B_Q2.zip
24-Jul-2012 12:34:14,Financial Result Updates,"Tata Elxsi Limited has submitted to the Exchange the Standalone and Consolidated Financial Results for the period ended June 30,2012.",https://nsearchives.nseindia.com/corporate/TATAELXSI_30JUN2012_B_Q1.zip
08-May-2012 12:25:48,Financial Result Updates,"Tata Elxsi Limited has submitted to the Exchange the Standalone Financial Results for the period ended March 31,2012.",https://nsearchives.nseindia.com/corporate/TATAELXSI_31MAR2012_S_Q4A.zip
07-May-2012 20:19:26,Financial Result Updates,"Tata Elxsi Limited has submitted to the Exchange the Consolidated Financial Results for the period ended March 31,2012.",https://nsearchives.nseindia.com/corporate/TATAELXSI_31MAR2012_C_Q4A.zip
16-Jan-2012 15:29:54,Financial Result Updates,"Tata Elxsi Limited has submitted to the Exchange the Standalone Financial Results for the period ended December 31,2011.",https://nsearchives.nseindia.com/corporate/TATAELXSI_31DEC2011_S_Q3.zip
16-Jan-2012 15:28:31,Financial Result Updates,"Tata Elxsi Limited has submitted to the Exchange the Consolidated Financial Results for the period ended December 31,2011.",https://nsearchives.nseindia.com/corporate/TATAELXSI_31DEC2011_C_Q3.zip
28-Oct-2011 14:28:26,Financial Result Updates,"Tata Elxsi Limited has submitted to the Exchange the Standalone and Consolidated Financial Results for the period ended September 30,2011.",https://nsearchives.nseindia.com/corporate/TATAELXSI_30SEP2011_B_Q2H.zip
22-Jul-2011 17:22:48,Financial Result Updates,"Tata Elxsi Limited has submitted to the Exchange the Standalone and Consolidated Financial Results for the period ended June 30,2011.",https://nsearchives.nseindia.com/corporate/TATAELXSI_30JUN2011_B_Q1.zip
27-Apr-2011 13:40:38,Financial Result Updates,"Tata Elxsi Limited has submitted to the Exchange the Standalone and Consolidated Financial Results for the period ended March 31,2011.",https://nsearchives.nseindia.com/corporate/TATAELXSI_31MAR2011_B_AN.zip
18-Jan-2011 14:21:10,Financial Result Updates,"Tata Elxsi Limited has submitted to the Exchange the Standalone and Consolidated Financial Results for the period ended December 31,2010.",https://nsearchives.nseindia.com/corporate/TATAELXSI_31DEC2010_B_Q3.zip
22-Oct-2010 17:18:35,Financial Result Updates,"Tata Elxsi Limited has submitted to the Exchange the Standalone and Consolidated Financial Results for the period ended September 30,2010.",https://nsearchives.nseindia.com/corporate/TATAELXSI_30SEP2010_B_Q2H.zip
27-Jul-2010 11:59:00,Appointment of Company Secretary,"Tata Elxsi Limited has informed the Exchange that at the Board Meeting held on July 26, 2010 Mr. G. Vaidyanathan was appointed as Company Secretary in lieu of Mr. Vijay Krishnamurty effective August 01, 2010. Mr. Vijay Krishnamurthy will continue as the Chief Financial Officer of the Company.",-
27-Oct-2009 13:12:00,Resignation,"Tata Elxsi (India) Ltd has informed the Exchange that Mr. C. P. Mistry has resigned from the Board of Directors of the Company and his resignation has been accepted at the Board Meeting held on October 26, 2009.",-
07-Sep-2009 11:21:00,Appointment/Others,"Tata Elxsi (India) Ltd has informed the Exchange that at the Board Meeting held on September 07, 2009 , Mr. S. Ramadorai was appointed as Chairman of the Company and the Board of Directors consequent to the retirement and stepping down of Mr. Syamal Gupta.",-
27-Jan-2005 00:00:00,Appointment,"Tata Elxsi (India) Ltd has informed the Exchange that at the Board meeting held on January 21, 2005, the Board inter alia approved the following : 1) Confirmation of the resolution of January 15, 2005, appointing Mr. Madhukar Dev as the Managing Director of the Company for a period of three years from January 16, 2005. Mr. Dev was earlier appointed as an Executive Director and designated as Chief Executive Officer on January 16, 2002 for a period of three years; 2) Appointment of Tata Share Registry Limited (TSRL) as the Company�s Registrar & Transfer (R&T) Agents in place of M/s. Tata Consultancy Services Limited (TCS) w.e.f. April 01, 2005, who had expressed their desire to discontinue R&T services to all their client companies.",-
